OBJECTID,STATE_NAME,ZONE_CODE,COUNT,AREA,Population,Year,Scenario,Pop_Type
3533,West_Virginia,49,93591,6.499374999480049,244964.340074224340000,2080,ssp3,rural
3534,Wisconsin,50,235836,16.377499998689796,520169.233461573840000,2080,ssp3,rural
3535,Wyoming,51,402060,27.920833331099658,77131.060781735869000,2080,ssp3,rural
3536,Alaska,52,3955614,274.695416644690970,50843.050554928166000,2080,ssp3,rural
3537,Alabama,1,185181,12.859791665637880,322922.490861043570000,2090,ssp3,rural
3538,Arizona,2,415878,28.880416664356225,247852.401337517540000,2090,ssp3,rural
3539,Arkansas,3,195457,13.573402776691902,344085.267900016100000,2090,ssp3,rural
3540,California,4,595963,41.386319441133530,447067.777962189400000,2090,ssp3,rural
3541,Colorado,5,403652,28.031388886646372,220351.126795258490000,2090,ssp3,rural
3542,Connecticut,6,19993,1.388402777666705,5899.108928161338600,2090,ssp3,rural
3543,Delaware,7,7681,0.533402777735105,2276.319819255245000,2090,ssp3,rural
3544,DC,8,239,0.016597222220894,0.000000000000000,2090,ssp3,rural
3545,Florida,9,191589,13.304791665602281,242189.673395093790000,2090,ssp3,rural
3546,Georgia,10,210680,14.630555554385108,342055.521808886430000,2090,ssp3,rural
3547,Hawaii,11,20752,1.441111110995822,29112.560672080486000,2090,ssp3,rural
3548,Idaho,12,350686,24.353194442496182,146981.910306026720000,2090,ssp3,rural
3549,Illinois,13,221664,15.393333332101863,431974.961062541230000,2090,ssp3,rural
3550,Indiana,14,142134,9.870416665877031,243701.871334281920000,2090,ssp3,rural
3551,Iowa,15,228140,15.843055554288107,398050.179452483080000,2090,ssp3,rural
3552,Kansas,16,316313,21.966180553798257,268602.025423200100000,2090,ssp3,rural
3553,Kentucky,17,153424,10.654444443592086,328261.704352333790000,2090,ssp3,rural
3554,Louisiana,18,160534,11.148194443552587,262217.669318952710000,2090,ssp3,rural
3555,Maine,19,138106,9.590694443677187,118596.123670701900000,2090,ssp3,rural
3556,Maryland,20,38466,2.671249999786300,31886.902029458026000,2090,ssp3,rural
3557,Massachusetts,21,32906,2.285138888706077,21041.549456952798000,2090,ssp3,rural
3558,Michigan,22,243839,16.933263887534224,290524.954671229470000,2090,ssp3,rural
3559,Minnesota,23,360809,25.056180553551055,423719.373019814960000,2090,ssp3,rural
3560,Mississippi,24,170685,11.853124999051747,396712.694752626410000,2090,ssp3,rural
3561,Missouri,25,267867,18.601874998511846,485550.297510302740000,2090,ssp3,rural
3562,Montana,26,647405,44.958680551958849,161902.539539135990000,2090,ssp3,rural
3563,Nebraska,27,311244,21.614166664937528,195654.548991801940000,2090,ssp3,rural
3564,Nevada,28,429680,29.838888886501771,95068.475349865344000,2090,ssp3,rural
3565,New_Hampshire,29,38438,2.669305555342010,49115.249999657492000,2090,ssp3,rural
3566,New_Jersey,30,29776,2.067777777612355,7209.970831959151800,2090,ssp3,rural
3567,New_Mexico,31,444872,30.893888886417368,186238.611078411520000,2090,ssp3,rural
3568,New_York,32,198329,13.772847221120390,277140.409405031360000,2090,ssp3,rural
3569,North_Carolina,33,182524,12.675277776763751,220100.550423679840000,2090,ssp3,rural
3570,North_Dakota,34,312792,21.721666664928929,96417.033921849943000,2090,ssp3,rural
3571,Ohio,35,162922,11.314027776872653,221893.708341023240000,2090,ssp3,rural
3572,Oklahoma,36,258456,17.948333331897462,366156.503135359380000,2090,ssp3,rural
3573,Oregon,37,404343,28.079374997753643,215561.632962630190000,2090,ssp3,rural
3574,Pennsylvania,38,180295,12.520486110109468,220706.112928067680000,2090,ssp3,rural
3575,Puerto_Rico,39,10979,0.762430555494561,1215.438313324237200,2090,ssp3,rural
3576,Rhode_Island,40,4368,0.303333333309067,929.922071385051820,2090,ssp3,rural
3577,South_Carolina,41,111907,7.771319443822737,163644.241863147500000,2090,ssp3,rural
3578,South_Dakota,42,323617,22.473402775979899,143948.642707061460000,2090,ssp3,rural
3579,Tennessee,43,156528,10.869999999130398,268722.281942972210000,2090,ssp3,rural
3580,Texas,44,935887,64.992152772578393,900947.367975770380000,2090,ssp3,rural
3581,Utah,45,323156,22.441388887093574,111796.885514849140000,2090,ssp3,rural
3582,Vermont,46,39563,2.747430555335761,81539.746890765935000,2090,ssp3,rural
3583,Virginia,47,152101,10.562569443599436,265094.679177121380000,2090,ssp3,rural
3584,Washington,48,299504,20.798888887224972,215956.486817503460000,2090,ssp3,rural
3585,West_Virginia,49,93591,6.499374999480049,183475.896271718350000,2090,ssp3,rural
3586,Wisconsin,50,235836,16.377499998689796,408451.436302574530000,2090,ssp3,rural
3587,Wyoming,51,402060,27.920833331099658,63326.840675355481000,2090,ssp3,rural
3588,Alaska,52,3955614,274.695416644690970,40153.276486345720000,2090,ssp3,rural
3589,Alabama,1,185181,12.859791665637880,240736.001829324730000,2100,ssp3,rural
3590,Arizona,2,415878,28.880416664356225,205940.306597718470000,2100,ssp3,rural
3591,Arkansas,3,195457,13.573402776691902,275857.805814422380000,2100,ssp3,rural
3592,California,4,595963,41.386319441133530,353209.883097889130000,2100,ssp3,rural
3593,Colorado,5,403652,28.031388886646372,180784.754581542050000,2100,ssp3,rural
3594,Connecticut,6,19993,1.388402777666705,3449.611662887415200,2100,ssp3,rural
3595,Delaware,7,7681,0.533402777735105,1454.617160616690200,2100,ssp3,rural
3596,DC,8,239,0.016597222220894,0.000000000000000,2100,ssp3,rural
3597,Florida,9,191589,13.304791665602281,173404.457987308620000,2100,ssp3,rural
3598,Georgia,10,210680,14.630555554385108,249120.941021760980000,2100,ssp3,rural
3599,Hawaii,11,20752,1.441111110995822,20290.406055625070000,2100,ssp3,rural
3600,Idaho,12,350686,24.353194442496182,121920.411298275050000,2100,ssp3,rural
3601,Illinois,13,221664,15.393333332101863,337971.952279378600000,2100,ssp3,rural
3602,Indiana,14,142134,9.870416665877031,159215.896860917940000,2100,ssp3,rural
3603,Iowa,15,228140,15.843055554288107,329149.263565548810000,2100,ssp3,rural
3604,Kansas,16,316313,21.966180553798257,221313.684385422620000,2100,ssp3,rural
3605,Kentucky,17,153424,10.654444443592086,223207.452818377030000,2100,ssp3,rural
3606,Louisiana,18,160534,11.148194443552587,194798.712516691540000,2100,ssp3,rural
3607,Maine,19,138106,9.590694443677187,89926.172327569686000,2100,ssp3,rural
3608,Maryland,20,38466,2.671249999786300,19592.155892108251000,2100,ssp3,rural
3609,Massachusetts,21,32906,2.285138888706077,15846.638258030878000,2100,ssp3,rural
3610,Michigan,22,243839,16.933263887534224,203851.353135246930000,2100,ssp3,rural
3611,Minnesota,23,360809,25.056180553551055,345198.759666092000000,2100,ssp3,rural
3612,Mississippi,24,170685,11.853124999051747,294570.001157717260000,2100,ssp3,rural
3613,Missouri,25,267867,18.601874998511846,372322.682263804190000,2100,ssp3,rural
3614,Montana,26,647405,44.958680551958849,136791.470409057920000,2100,ssp3,rural
3615,Nebraska,27,311244,21.614166664937528,166008.186126305140000,2100,ssp3,rural
3616,Nevada,28,429680,29.838888886501771,79704.071228178858000,2100,ssp3,rural
3617,New_Hampshire,29,38438,2.669305555342010,35772.603164820946000,2100,ssp3,rural
3618,New_Jersey,30,29776,2.067777777612355,5215.912817311604200,2100,ssp3,rural
3619,New_Mexico,31,444872,30.893888886417368,156021.412447226120000,2100,ssp3,rural
3620,New_York,32,198329,13.772847221120390,193666.406110191140000,2100,ssp3,rural
3621,North_Carolina,33,182524,12.675277776763751,146757.032170758030000,2100,ssp3,rural
3622,North_Dakota,34,312792,21.721666664928929,81470.029902180031000,2100,ssp3,rural
3623,Ohio,35,162922,11.314027776872653,125953.857250435820000,2100,ssp3,rural
3624,Oklahoma,36,258456,17.948333331897462,286903.100460066930000,2100,ssp3,rural
3625,Oregon,37,404343,28.079374997753643,174698.013839681950000,2100,ssp3,rural
3626,Pennsylvania,38,180295,12.520486110109468,139925.960059330510000,2100,ssp3,rural
3627,Puerto_Rico,39,10979,0.762430555494561,1112.202119888272100,2100,ssp3,rural
3628,Rhode_Island,40,4368,0.303333333309067,758.613470105206940,2100,ssp3,rural
3629,South_Carolina,41,111907,7.771319443822737,110990.952440093330000,2100,ssp3,rural
3630,South_Dakota,42,323617,22.473402775979899,117921.537829457780000,2100,ssp3,rural
3631,Tennessee,43,156528,10.869999999130398,177069.156395396280000,2100,ssp3,rural
3632,Texas,44,935887,64.992152772578393,700906.917467370050000,2100,ssp3,rural
3633,Utah,45,323156,22.441388887093574,93800.783083711096000,2100,ssp3,rural
3634,Vermont,46,39563,2.747430555335761,58795.694522493322000,2100,ssp3,rural
3635,Virginia,47,152101,10.562569443599436,182896.075438654110000,2100,ssp3,rural
3636,Washington,48,299504,20.798888887224972,171246.062545469440000,2100,ssp3,rural
3637,West_Virginia,49,93591,6.499374999480049,133483.472830637880000,2100,ssp3,rural
3638,Wisconsin,50,235836,16.377499998689796,318588.555717851730000,2100,ssp3,rural
3639,Wyoming,51,402060,27.920833331099658,53396.730605624369000,2100,ssp3,rural
3640,Alaska,52,3955614,274.695416644690970,33893.198652939922000,2100,ssp3,rural
3641,Alabama,1,185181,12.859791665637880,4879083.762313308200000,2010,ssp3,total
3642,Arizona,2,415878,28.880416664356225,5635805.997879941000000,2010,ssp3,total
3643,Arkansas,3,195457,13.573402776691902,2926747.689625867200000,2010,ssp3,total
3644,California,4,595963,41.386319441133530,37372633.024658754000000,2010,ssp3,total
3645,Colorado,5,403652,28.031388886646372,4744123.833735460400000,2010,ssp3,total
3646,Connecticut,6,19993,1.388402777666705,3735085.250978946700000,2010,ssp3,total
3647,Delaware,7,7681,0.533402777735105,849342.877769861950000,2010,ssp3,total
3648,DC,8,239,0.016597222220894,622248.962610602380000,2010,ssp3,total
3649,Florida,9,191589,13.304791665602281,17310786.888331514000000,2010,ssp3,total
3650,Georgia,10,210680,14.630555554385108,9045514.591418154500000,2010,ssp3,total
3651,Hawaii,11,20752,1.441111110995822,1288881.408414469300000,2010,ssp3,total
3652,Idaho,12,350686,24.353194442496182,1416731.957696361500000,2010,ssp3,total
3653,Illinois,13,221664,15.393333332101863,13703454.770061500000000,2010,ssp3,total
3654,Indiana,14,142134,9.870416665877031,6708176.712736591700000,2010,ssp3,total
3655,Iowa,15,228140,15.843055554288107,3206529.179777160800000,2010,ssp3,total
3656,Kansas,16,316313,21.966180553798257,2946723.092317406100000,2010,ssp3,total
3657,Kentucky,17,153424,10.654444443592086,4432690.616897516900000,2010,ssp3,total
3658,Louisiana,18,160534,11.148194443552587,4897556.806673521200000,2010,ssp3,total
3659,Maine,19,138106,9.590694443677187,1370651.099600999600000,2010,ssp3,total
3660,Maryland,20,38466,2.671249999786300,5818698.251679650500000,2010,ssp3,total
3661,Massachusetts,21,32906,2.285138888706077,6942923.190398679100000,2010,ssp3,total
3662,Michigan,22,243839,16.933263887534224,10914234.901079528000000,2010,ssp3,total
3663,Minnesota,23,360809,25.056180553551055,5397244.710259757900000,2010,ssp3,total
3664,Mississippi,24,170685,11.853124999051747,3110043.653793160800000,2010,ssp3,total
3665,Missouri,25,267867,18.601874998511846,6185414.950131977900000,2010,ssp3,total
3666,Montana,26,647405,44.958680551958849,971748.167006936860000,2010,ssp3,total
3667,Nebraska,27,311244,21.614166664937528,1886727.588130487100000,2010,ssp3,total
3668,Nevada,28,429680,29.838888886501771,2202052.904614491400000,2010,ssp3,total
3669,New_Hampshire,29,38438,2.669305555342010,1356737.411303979800000,2010,ssp3,total
3670,New_Jersey,30,29776,2.067777777612355,9231646.128668950900000,2010,ssp3,total
3671,New_Mexico,31,444872,30.893888886417368,1999837.732097371000000,2010,ssp3,total
3672,New_York,32,198329,13.772847221120390,20683140.254525803000000,2010,ssp3,total
3673,North_Carolina,33,182524,12.675277776763751,8819719.333521349400000,2010,ssp3,total
3674,North_Dakota,34,312792,21.721666664928929,690203.484372007890000,2010,ssp3,total
3675,Ohio,35,162922,11.314027776872653,12496788.089598736000000,2010,ssp3,total
3676,Oklahoma,36,258456,17.948333331897462,3799278.085422436700000,2010,ssp3,total
3677,Oregon,37,404343,28.079374997753643,3759296.237613648200000,2010,ssp3,total
3678,Pennsylvania,38,180295,12.520486110109468,13555319.655948611000000,2010,ssp3,total
3679,Puerto_Rico,39,10979,0.762430555494561,3688679.659887790700000,2010,ssp3,total
3680,Rhode_Island,40,4368,0.303333333309067,1133645.384736782900000,2010,ssp3,total
3681,South_Carolina,41,111907,7.771319443822737,4394440.660924051000000,2010,ssp3,total
3682,South_Dakota,42,323617,22.473402775979899,820957.619428594950000,2010,ssp3,total
3683,Tennessee,43,156528,10.869999999130398,6254553.791373744600000,2010,ssp3,total
3684,Texas,44,935887,64.992152772578393,22869010.591382407000000,2010,ssp3,total
3685,Utah,45,323156,22.441388887093574,2454062.605907423000000,2010,ssp3,total
3686,Vermont,46,39563,2.747430555335761,664943.214973993370000,2010,ssp3,total
3687,Virginia,47,152101,10.562569443599436,7777335.779992343900000,2010,ssp3,total
3688,Washington,48,299504,20.798888887224972,6439132.869767211400000,2010,ssp3,total
3689,West_Virginia,49,93591,6.499374999480049,1981822.014148844200000,2010,ssp3,total
3690,Wisconsin,50,235836,16.377499998689796,5861349.939631897000000,2010,ssp3,total
3691,Wyoming,51,402060,27.920833331099658,532948.416067247740000,2010,ssp3,total
3692,Alaska,52,3955614,274.695416644690970,584656.534472763070000,2010,ssp3,total
3693,Alabama,1,185181,12.859791665637880,5085074.770098066900000,2020,ssp3,total
3694,Arizona,2,415878,28.880416664356225,6008429.598074254600000,2020,ssp3,total
3695,Arkansas,3,195457,13.573402776691902,3031784.995286594600000,2020,ssp3,total
3696,California,4,595963,41.386319441133530,40092120.989778362000000,2020,ssp3,total
3697,Colorado,5,403652,28.031388886646372,5042054.380895815800000,2020,ssp3,total
3698,Connecticut,6,19993,1.388402777666705,3983137.818454545500000,2020,ssp3,total
3699,Delaware,7,7681,0.533402777735105,902323.793079073310000,2020,ssp3,total
3700,DC,8,239,0.016597222220894,672252.089485675100000,2020,ssp3,total
3701,Florida,9,191589,13.304791665602281,18457055.520784132000000,2020,ssp3,total
3702,Georgia,10,210680,14.630555554385108,9524997.250605141700000,2020,ssp3,total
3703,Hawaii,11,20752,1.441111110995822,1362081.061977716200000,2020,ssp3,total
3704,Idaho,12,350686,24.353194442496182,1484613.806665765400000,2020,ssp3,total
3705,Illinois,13,221664,15.393333332101863,14600282.419924740000000,2020,ssp3,total
3706,Indiana,14,142134,9.870416665877031,7072946.778044524600000,2020,ssp3,total
3707,Iowa,15,228140,15.843055554288107,3343732.658865777800000,2020,ssp3,total
3708,Kansas,16,316313,21.966180553798257,3097772.017845062100000,2020,ssp3,total
3709,Kentucky,17,153424,10.654444443592086,4612975.852829568100000,2020,ssp3,total
3710,Louisiana,18,160534,11.148194443552587,5146235.649868534900000,2020,ssp3,total
3711,Maine,19,138106,9.590694443677187,1412107.203140839200000,2020,ssp3,total
3712,Maryland,20,38466,2.671249999786300,6216629.849790658800000,2020,ssp3,total
3713,Massachusetts,21,32906,2.285138888706077,7436688.533050496100000,2020,ssp3,total
3714,Michigan,22,243839,16.933263887534224,11524548.518154399000000,2020,ssp3,total
3715,Minnesota,23,360809,25.056180553551055,5674311.829062155400000,2020,ssp3,total
3716,Mississippi,24,170685,11.853124999051747,3215377.711321011200000,2020,ssp3,total
3717,Missouri,25,267867,18.601874998511846,6512548.545736708700000,2020,ssp3,total
3718,Montana,26,647405,44.958680551958849,1002280.855082501100000,2020,ssp3,total
3719,Nebraska,27,311244,21.614166664937528,1982919.014673726900000,2020,ssp3,total
3720,Nevada,28,429680,29.838888886501771,2349139.582228326700000,2020,ssp3,total
3721,New_Hampshire,29,38438,2.669305555342010,1412309.527317135800000,2020,ssp3,total
3722,New_Jersey,30,29776,2.067777777612355,9879672.539958592500000,2020,ssp3,total
3723,New_Mexico,31,444872,30.893888886417368,2099711.133357735400000,2020,ssp3,total
3724,New_York,32,198329,13.772847221120390,22049228.485381596000000,2020,ssp3,total
3725,North_Carolina,33,182524,12.675277776763751,9234066.552563425200000,2020,ssp3,total
3726,North_Dakota,34,312792,21.721666664928929,716280.725676077190000,2020,ssp3,total
3727,Ohio,35,162922,11.314027776872653,13242780.619568657000000,2020,ssp3,total
3728,Oklahoma,36,258456,17.948333331897462,3977817.825222893600000,2020,ssp3,total
3729,Oregon,37,404343,28.079374997753643,3977305.867949919800000,2020,ssp3,total
3730,Pennsylvania,38,180295,12.520486110109468,14331371.447593287000000,2020,ssp3,total
3731,Puerto_Rico,39,10979,0.762430555494561,3695611.664486378400000,2020,ssp3,total
3732,Rhode_Island,40,4368,0.303333333309067,1212239.785160903800000,2020,ssp3,total
3733,South_Carolina,41,111907,7.771319443822737,4607168.895601272600000,2020,ssp3,total
3734,South_Dakota,42,323617,22.473402775979899,846967.188266531560000,2020,ssp3,total
3735,Tennessee,43,156528,10.869999999130398,6562209.910224504800000,2020,ssp3,total
3736,Texas,44,935887,64.992152772578393,24333399.169963352000000,2020,ssp3,total
3737,Utah,45,323156,22.441388887093574,2604904.965709033400000,2020,ssp3,total
3738,Vermont,46,39563,2.747430555335761,677840.054884364600000,2020,ssp3,total
3739,Virginia,47,152101,10.562569443599436,8210103.047208511300000,2020,ssp3,total
3740,Washington,48,299504,20.798888887224972,6837994.091931816200000,2020,ssp3,total
3741,West_Virginia,49,93591,6.499374999480049,2040047.787859694600000,2020,ssp3,total
3742,Wisconsin,50,235836,16.377499998689796,6131115.651101707500000,2020,ssp3,total
3743,Wyoming,51,402060,27.920833331099658,555085.459180985460000,2020,ssp3,total
3744,Alaska,52,3955614,274.695416644690970,609979.017404563140000,2020,ssp3,total
3745,Alabama,1,185181,12.859791665637880,5115611.192238057000000,2030,ssp3,total
3746,Arizona,2,415878,28.880416664356225,6209798.462972662400000,2030,ssp3,total
3747,Arkansas,3,195457,13.573402776691902,3029448.844220745400000,2030,ssp3,total
3748,California,4,595963,41.386319441133530,41733216.836470939000000,2030,ssp3,total
3749,Colorado,5,403652,28.031388886646372,5196146.698881918600000,2030,ssp3,total
3750,Connecticut,6,19993,1.388402777666705,4117592.342477410100000,2030,ssp3,total
